UniqueID,ParcelID,LandUse,PropertyAddress,SaleDate,SalePrice,LegalReference,SoldAsVacant,OwnerName,OwnerAddress,Acreage,TaxDistrict,LandValue,BuildingValue,TotalValue,YearBuilt,Bedrooms,FullBath,HalfBath,PropertySplitAddress,PropertyAddressSplitCity,OwnerSplitAddress,OwnerAddressSplitCity,OwnerAddressSplitState
11704,"041 12 0 102.00","SINGLE FAMILY","425  KEMPER DR N, MADISON",14-01-29,163000,20140205-0010205,No,"SMITH, MALLORY S.","425  KEMPER DR N, MADISON, TN",0.95,"GENERAL SERVICES DISTRICT",30000,129200,159200,1966,3,2,0,"425  KEMPER DR N"," MADISON","425  KEMPER DR N",MADISON,TN
38089,"041 12 0 112.00","SINGLE FAMILY","1038  WESTCHESTER DR, MADISON",15-09-09,145000,20150911-0092422,No,"DISMUKES, AMY L.","1038  WESTCHESTER DR, MADISON, TN",0.96,"GENERAL SERVICES DISTRICT",30000,79000,114400,1957,2,1,0,"1038  WESTCHESTER DR"," MADISON","1038  WESTCHESTER DR",MADISON,TN
10771,"041 12 0 113.00","SINGLE FAMILY","1040  WESTCHESTER DR, MADISON",13-12-16,105000,20131220-0128622,No,"LEDBETTER, MARSHALL POWELL, III & KIMBERLY W.","1040  WESTCHESTER DR, MADISON, TN",1.1,"GENERAL SERVICES DISTRICT",30000,156800,198100,1973,3,3,0,"1040  WESTCHESTER DR"," MADISON","1040  WESTCHESTER DR",MADISON,TN
21314,"041 12 0 116.00","SINGLE FAMILY","1125  WESTCHESTER DR, NASHVILLE",14-09-05,70000,20140910-0082751,No,"DEGARMO, DIANA","1125  WESTCHESTER DR, NASHVILLE, TN",0.95,"GENERAL SERVICES DISTRICT",25000,69500,96900,1955,2,1,0,"1125  WESTCHESTER DR"," NASHVILLE","1125  WESTCHESTER DR",NASHVILLE,TN
28169,"041 12 0 116.00","SINGLE FAMILY","1125  WESTCHESTER DR, NASHVILLE",15-03-06,135000,20150312-0021081,No,"DEGARMO, DIANA","1125  WESTCHESTER DR, NASHVILLE, TN",0.95,"GENERAL SERVICES DISTRICT",25000,69500,96900,1955,2,1,0,"1125  WESTCHESTER DR"," NASHVILLE","1125  WESTCHESTER DR",NASHVILLE,TN
51984,"041 12 0 120.00","SINGLE FAMILY","1029 WESTCHESTER  DR, MADISON",16-07-08,205000,20160712-0071267,No,"REYNOLDS, SARAH","1029  WESTCHESTER DR, MADISON, TN",0.36,"GENERAL SERVICES DISTRICT",25000,61600,87200,1957,2,1,0,"1029 WESTCHESTER  DR"," MADISON","1029  WESTCHESTER DR",MADISON,TN
7988,"041 12 0 123.00","SINGLE FAMILY","1023  WESTCHESTER DR, MADISON",13-09-13,94000,20130918-0098177,No,"ALLISON, DANIEL A.","1023  WESTCHESTER DR, MADISON, TN",0.41,"GENERAL SERVICES DISTRICT",25000,67000,92000,1956,2,1,0,"1023  WESTCHESTER DR"," MADISON","1023  WESTCHESTER DR",MADISON,TN
31093,"041 12 0 127.00","SINGLE FAMILY","1015  WESTCHESTER DR, MADISON",15-05-27,132900,20150528-0049298,No,"SLATE, DEBORAH LYNN & ERIC DUSTIN","1015  WESTCHESTER DR, MADISON, TN",0.36,"GENERAL SERVICES DISTRICT",25000,86500,111500,1955,3,1,0,"1015  WESTCHESTER DR"," MADISON","1015  WESTCHESTER DR",MADISON,TN
43088,"041 14 0A 014.00","VACANT RESIDENTIAL LAND","1557  BRICK DR, NASHVILLE",16-01-15,25000,20160119-0005171,No,,,0,,0,0,0,0,0,0,0,"1557  BRICK DR"," NASHVILLE",,,
53136,"041 14 0A 014.00","SINGLE FAMILY","1557 BRICK  DR, NASHVILLE",16-08-04,180000,20160811-0083728,No,,,0,,0,0,0,0,0,0,0,"1557 BRICK  DR"," NASHVILLE",,,
13368,"041 14 0A 018.00","SINGLE FAMILY","1516  BRICK DR, NASHVILLE",14-03-28,121900,20140402-0027137,No,,,0,,0,0,0,0,0,0,0,"1516  BRICK DR"," NASHVILLE",,,
38090,"041 14 0A 023.00","SINGLE FAMILY","1540  BRICK DR, NASHVILLE",15-09-17,139900,20150921-0095651,No,,,0,,0,0,0,0,0,0,0,"1540  BRICK DR"," NASHVILLE",,,
54597,"041 14 0A 024.00","SINGLE FAMILY","1544 BRICK  DR, NASHVILLE",16-09-15,160000,20160923-0100190,No,,,0,,0,0,0,0,0,0,0,"1544 BRICK  DR"," NASHVILLE",,,
46873,"041 14 0A 030.00","VACANT RESIDENTIAL LAND","1568  BRICK DR, NASHVILLE",16-04-14,22500,20160418-0037025,No,,,0,,0,0,0,0,0,0,0,"1568  BRICK DR"," NASHVILLE",,,
8914,"041 14 0A 033.00","SINGLE FAMILY","1708  BRICK CT, NASHVILLE",13-10-31,143900,20131101-0113866,No,,,0,,0,0,0,0,0,0,0,"1708  BRICK CT"," NASHVILLE",,,
38091,"041 14 0A 037.00","VACANT RESIDENTIAL LAND","1724  BRICK CT, NASHVILLE",15-09-18,25000,20150921-0095874,No,,,0,,0,0,0,0,0,0,0,"1724  BRICK CT"," NASHVILLE",,,
11705,"041 15 0 004.00","SINGLE FAMILY","3908  BELLSHIRE CT, NASHVILLE",14-01-21,124000,20140124-0006600,No,"VAN DE WALKER, DUSTY & HUDZIETZ-RODRIGUEZ, JEANETTE","3908  BELLSHIRE CT, NASHVILLE, TN",1.11,"GENERAL SERVICES DISTRICT",28000,77100,105100,1958,3,1,0,"3908  BELLSHIRE CT"," NASHVILLE","3908  BELLSHIRE CT",NASHVILLE,TN
22741,"041 15 0 027.00","SINGLE FAMILY","3909  STILTON DR, NASHVILLE",14-10-10,124900,20141015-0095235,No,"LEON, JUAN & KARINA","3909  STILTON DR, NASHVILLE, TN",1.1,"GENERAL SERVICES DISTRICT",25000,77300,103900,1958,3,1,0,"3909  STILTON DR"," NASHVILLE","3909  STILTON DR",NASHVILLE,TN
53137,"041 15 0 037.00","SINGLE FAMILY","1235 WESTCHESTER  DR, NASHVILLE",16-08-26,181500,20160830-0090582,No,"FLAX, ADRIANNA M.","1235  WESTCHESTER DR, NASHVILLE, TN",0.96,"GENERAL SERVICES DISTRICT",25000,106700,131700,1958,3,1,1,"1235 WESTCHESTER  DR"," NASHVILLE","1235  WESTCHESTER DR",NASHVILLE,TN
246,"041 15 0 043.00","SINGLE FAMILY","1313  BELLSHIRE DR, NASHVILLE",13-01-31,136600,20130201-0010680,No,"TIMMONS, ROBERT L., JR. & TAWNIA A.","1313  BELLSHIRE DR, NASHVILLE, TN",0.85,"GENERAL SERVICES DISTRICT",25000,86800,111800,1958,3,1,1,"1313  BELLSHIRE DR"," NASHVILLE","1313  BELLSHIRE DR",NASHVILLE,TN
41937,"041 15 0 048.00","SINGLE FAMILY","1221  BELLSHIRE DR, NASHVILLE",15-12-29,148000,20151229-0130825,No,"BURNES, BARBARA D. & CHESTER M.","1221  BELLSHIRE DR, NASHVILLE, TN",0.96,"GENERAL SERVICES DISTRICT",25000,111300,136300,1958,3,1,1,"1221  BELLSHIRE DR"," NASHVILLE","1221  BELLSHIRE DR",NASHVILLE,TN
46874,"041 15 0 052.00","SINGLE FAMILY","1205  BELLSHIRE DR, NASHVILLE",16-04-13,229944,20160415-0036317,No,"FIACCO, ANTHONY V.","1205  BELLSHIRE DR, NASHVILLE, TN",1.34,"GENERAL SERVICES DISTRICT",28000,87100,123400,1958,3,1,0,"1205  BELLSHIRE DR"," NASHVILLE","1205  BELLSHIRE DR",NASHVILLE,TN
21315,"041 15 0 078.00","ZERO LOT LINE","1326  BELLSHIRE TERRACE DR, NASHVILLE",14-09-19,114000,20140922-0086900,No,"PLR PROPERTIES, LLC","1326  BELLSHIRE TERRACE DR, NASHVILLE, TN",0.17,"GENERAL SERVICES DISTRICT",8000,55300,63300,1987,3,3,0,"1326  BELLSHIRE TERRACE DR"," NASHVILLE","1326  BELLSHIRE TERRACE DR",NASHVILLE,TN
21316,"041 15 0 123.00","ZERO LOT LINE","1324  BELLSHIRE TERRACE DR, NASHVILLE",14-09-19,114000,20140922-0086900,No,"PLR PROPERTIES, LLC","1324  BELLSHIRE TERRACE DR, NASHVILLE, TN",0.18,"GENERAL SERVICES DISTRICT",8000,58500,66500,1987,3,2,0,"1324  BELLSHIRE TERRACE DR"," NASHVILLE","1324  BELLSHIRE TERRACE DR",NASHVILLE,TN
56046,"041 15 0C 001.00","RESIDENTIAL CONDO","1321 BELLSHIRE TERRACE  DR, NASHVILLE",16-10-18,90000,20161020-0111142,No,,,0,,0,0,0,0,0,0,0,"1321 BELLSHIRE TERRACE  DR"," NASHVILLE",,,
19821,"041 16 0 004.00","SINGLE FAMILY","1115  WESTCHESTER DR, NASHVILLE",14-08-07,104000,20140814-0073666,No,"SMITH, LOUIS M.","1115  WESTCHESTER DR, NASHVILLE, TN",0.99,"GENERAL SERVICES DISTRICT",25000,68000,94200,1956,2,1,0,"1115  WESTCHESTER DR"," NASHVILLE","1115  WESTCHESTER DR",NASHVILLE,TN
18379,"041 16 0 019.00","SINGLE FAMILY","1128  TUCKAHOE DR, NASHVILLE",14-07-30,133300,20140811-0072037,No,"HOLLIS, MARK & SARA","1128  TUCKAHOE DR, NASHVILLE, TN",0.55,"GENERAL SERVICES DISTRICT",22000,70300,112800,1955,3,1,0,"1128  TUCKAHOE DR"," NASHVILLE","1128  TUCKAHOE DR",NASHVILLE,TN
31094,"041 16 0 026.00","SINGLE FAMILY","1140  BELLSHIRE DR, NASHVILLE",15-05-07,115000,20150513-0043712,No,"HERNANDEZ, MARCO","1140  BELLSHIRE DR, NASHVILLE, TN",0.51,"GENERAL SERVICES DISTRICT",22000,62700,85800,1955,2,1,0,"1140  BELLSHIRE DR"," NASHVILLE","1140  BELLSHIRE DR",NASHVILLE,TN
27166,"041 16 0 030.00","SINGLE FAMILY","1127  TUCKAHOE DR, NASHVILLE",15-02-13,171444,20150218-0013786,No,"JONES, AARON STEPHEN & CATHERINE","1127  TUCKAHOE DR, NASHVILLE, TN",0.51,"GENERAL SERVICES DISTRICT",22000,88100,112000,1956,2,1,0,"1127  TUCKAHOE DR"," NASHVILLE","1127  TUCKAHOE DR",NASHVILLE,TN
23918,"041 16 0 031.00","SINGLE FAMILY","1123  TUCKAHOE DR, NASHVILLE",14-11-05,107500,20141107-0103130,No,"EGGLESTON, ANDRA MOORE","1123  TUCKAHOE DR, NASHVILLE, TN",0.57,"GENERAL SERVICES DISTRICT",22000,61700,91000,1955,2,1,0,"1123  TUCKAHOE DR"," NASHVILLE","1123  TUCKAHOE DR",NASHVILLE,TN
44088,"041 16 0 039.00","SINGLE FAMILY","1116  BELLSHIRE DR, NASHVILLE",16-02-24,155000,20160226-0018404,No,"WRIGHT, JODI L.","1116  BELLSHIRE DR, NASHVILLE, TN",0.9,"GENERAL SERVICES DISTRICT",25000,70700,100400,1957,2,1,0,"1116  BELLSHIRE DR"," NASHVILLE","1116  BELLSHIRE DR",NASHVILLE,TN
25034,"041 16 0 042.00","SINGLE FAMILY","1128  BELLSHIRE DR, NASHVILLE",14-12-12,125000,20141215-0114527,No,"SMITH, HANNAH E.","1128  BELLSHIRE DR, NASHVILLE, TN",0.57,"GENERAL SERVICES DISTRICT",22000,81800,103800,1957,3,2,0,"1128  BELLSHIRE DR"," NASHVILLE","1128  BELLSHIRE DR",NASHVILLE,TN
36516,"041 16 0 050.00","SINGLE FAMILY","1123  BELLSHIRE DR, NASHVILLE",15-08-04,130000,20150807-0078817,No,"PELLERIN, ANDREA","1123  BELLSHIRE DR, NASHVILLE, TN",0.65,"GENERAL SERVICES DISTRICT",22000,74000,96000,1955,3,1,0,"1123  BELLSHIRE DR"," NASHVILLE","1123  BELLSHIRE DR",NASHVILLE,TN
38092,"041 16 0 051.00","SINGLE FAMILY","1119  BELLSHIRE DR, NASHVILLE",15-09-30,160000,20151006-0102004,No,"LEFTWICH, TED & RITA","1119  BELLSHIRE DR, NASHVILLE, TN",0.94,"GENERAL SERVICES DISTRICT",25000,118600,143600,1955,3,1,0,"1119  BELLSHIRE DR"," NASHVILLE","1119  BELLSHIRE DR",NASHVILLE,TN
41938,"041 16 0 080.00","SINGLE FAMILY","1216  BELLSHIRE TERRACE DR, NASHVILLE",15-12-24,134900,20151228-0129941,No,"SZACHNITOWSKI, WILLIAM S.","1216  BELLSHIRE TERRACE DR, NASHVILLE, TN",0.26,"GENERAL SERVICES DISTRICT",20000,92500,112500,1989,3,2,0,"1216  BELLSHIRE TERRACE DR"," NASHVILLE","1216  BELLSHIRE TERRACE DR",NASHVILLE,TN
40676,"042 00 0 022.00","SINGLE FAMILY","200  GREEN ACRES DR, GOODLETTSVILLE",15-11-13,335000,20151116-0115755,No,"BRADFUTE, GEORGE P.","200  GREEN ACRES DR, GOODLETTSVILLE, TN",5.14,"GENERAL SERVICES DISTRICT",77100,167500,256900,1964,4,3,0,"200  GREEN ACRES DR"," GOODLETTSVILLE","200  GREEN ACRES DR",GOODLETTSVILLE,TN
46875,"042 01 0 014.00","SINGLE FAMILY","800  CURTIS DR, NASHVILLE",16-04-04,300000,20160407-0033421,No,"SMITH, DAVID SHANE","800  CURTIS DR, NASHVILLE, TN",0.92,"GENERAL SERVICES DISTRICT",38300,218100,256400,1991,4,4,0,"800  CURTIS DR"," NASHVILLE","800  CURTIS DR",NASHVILLE,TN
2056,"042 01 0 018.00","SINGLE FAMILY","801  FONNIC DR, NASHVILLE",13-04-22,193000,20130426-0041650,No,"HAMILTON, DARLENE","801  FONNIC DR, NASHVILLE, TN",0.95,"GENERAL SERVICES DISTRICT",45000,124800,169800,1969,3,2,0,"801  FONNIC DR"," NASHVILLE","801  FONNIC DR",NASHVILLE,TN
2057,"042 01 0 019.00","SINGLE FAMILY","805  FONNIC DR, NASHVILLE",13-04-19,221900,20130424-0040706,No,"SAVAGE, CARTER D. & CASKEY, VAN W.","805  FONNIC DR, NASHVILLE, TN",0.89,"GENERAL SERVICES DISTRICT",45000,139800,187400,1967,4,3,0,"805  FONNIC DR"," NASHVILLE","805  FONNIC DR",NASHVILLE,TN
7009,"042 01 0 020.00","SINGLE FAMILY","811  FONNIC DR, NASHVILLE",13-08-28,235000,20130830-0091759,No,"DITENHAFER, GRACE ANN","811  FONNIC DR, NASHVILLE, TN",0.94,"GENERAL SERVICES DISTRICT",45000,153600,206100,1966,3,3,0,"811  FONNIC DR"," NASHVILLE","811  FONNIC DR",NASHVILLE,TN
13369,"042 01 0 034.00","SINGLE FAMILY","1024  NESBITT DR, NASHVILLE",14-03-28,191000,20140403-0027714,No,"CLOUD, OLIVIA M.","1024  NESBITT DR, NASHVILLE, TN",1.03,"GENERAL SERVICES DISTRICT",45000,174300,241800,1970,4,4,0,"1024  NESBITT DR"," NASHVILLE","1024  NESBITT DR",NASHVILLE,TN
39449,"042 01 0 038.00","SINGLE FAMILY","701  NESBITT CT, NASHVILLE",15-10-07,305000,20151008-0102907,No,"LAVALLEE, JEFF G.","701  NESBITT CT, NASHVILLE, TN",0.89,"GENERAL SERVICES DISTRICT",45000,192900,240800,1971,3,3,0,"701  NESBITT CT"," NASHVILLE","701  NESBITT CT",NASHVILLE,TN
18380,"042 01 0 044.00","SINGLE FAMILY","1035  NESBITT DR, NASHVILLE",14-07-15,187500,20140717-0063336,No,"WALKER, LARRY J. & DONNA M.","1035  NESBITT DR, NASHVILLE, TN",0.91,"GENERAL SERVICES DISTRICT",45000,142100,208100,1971,3,4,0,"1035  NESBITT DR"," NASHVILLE","1035  NESBITT DR",NASHVILLE,TN
2058,"042 02 0 001.00","SINGLE FAMILY","832  FONNIC DR, NASHVILLE",13-04-17,18000,20130422-0039394,Yes,"JOHNSON, ADRIEL DULAND JR.","832  FONNIC DR, NASHVILLE, TN",3.23,"GENERAL SERVICES DISTRICT",58400,171000,229400,2013,3,2,0,"832  FONNIC DR"," NASHVILLE","832  FONNIC DR",NASHVILLE,TN
8915,"042 02 0 001.00","SINGLE FAMILY","832  FONNIC DR, NASHVILLE",13-10-17,255000,20131021-0109361,No,"JOHNSON, ADRIEL DULAND JR.","832  FONNIC DR, NASHVILLE, TN",3.23,"GENERAL SERVICES DISTRICT",58400,171000,229400,2013,3,2,0,"832  FONNIC DR"," NASHVILLE","832  FONNIC DR",NASHVILLE,TN
50595,"042 02 0 001.00","SINGLE FAMILY","832 FONNIC  DR, NASHVILLE",16-06-16,333900,20160617-0061458,No,"JOHNSON, ADRIEL DULAND JR.","832  FONNIC DR, NASHVILLE, TN",3.23,"GENERAL SERVICES DISTRICT",58400,171000,229400,2013,3,2,0,"832 FONNIC  DR"," NASHVILLE","832  FONNIC DR",NASHVILLE,TN
4528,"042 02 0 011.00","VACANT RES LAND","1014  NESBITT DR, NASHVILLE",13-06-20,11100,20130701-0067365,Yes,"PATTON, ALLISON","1014  NESBITT DR, NASHVILLE, TN",1.51,"GENERAL SERVICES DISTRICT",49500,0,49500,0,0,0,0,"1014  NESBITT DR"," NASHVILLE","1014  NESBITT DR",NASHVILLE,TN
34798,"042 02 0 024.00","SINGLE FAMILY","740  FALCON DR, MADISON",15-07-31,280000,20150806-0078446,No,"MCDONALD, SCOTT D. & CHRISTINA S.","740  FALCON DR, MADISON, TN",0.94,"GENERAL SERVICES DISTRICT",35000,213000,248000,1995,3,2,1,"740  FALCON DR"," MADISON","740  FALCON DR",MADISON,TN
14454,"042 02 0 025.00","SINGLE FAMILY","908  N SUMMERFIELD DR, MADISON",14-04-15,156700,20140423-0034112,No,"WRIGHT, HOWARD E. JR. & HILL-WRIGHT, KENNETH M.","908  N SUMMERFIELD DR, MADISON, TN",0.97,"GENERAL SERVICES DISTRICT",35000,154500,189500,1984,4,2,0,"908  N SUMMERFIELD DR"," MADISON","908  N SUMMERFIELD DR",MADISON,TN
43124,"042 03 0 008.00","SINGLE FAMILY","913  WOODS LAKE DR, MADISON",16-01-27,130000,20160202-0010142,No,"BUTI, DREW A.","913  WOODS LAKE DR, MADISON, TN",0.96,"GENERAL SERVICES DISTRICT",28000,81800,109800,1958,3,1,0,"913  WOODS LAKE DR"," MADISON","913  WOODS LAKE DR",MADISON,TN
5835,"042 03 0 022.00","SINGLE FAMILY","916  WOODS LAKE DR, MADISON",13-07-15,120000,20130717-0073845,No,"TODD, CASEY L. & KASEY P.","916  WOODS LAKE DR, MADISON, TN",0.48,"GENERAL SERVICES DISTRICT",24500,113400,149700,1958,3,2,0,"916  WOODS LAKE DR"," MADISON","916  WOODS LAKE DR",MADISON,TN
41962,"042 03 0 022.00","SINGLE FAMILY","916  WOODS LAKE DR, MADISON",15-12-03,169500,20151214-0125387,No,"TODD, CASEY L. & KASEY P.","916  WOODS LAKE DR, MADISON, TN",0.48,"GENERAL SERVICES DISTRICT",24500,113400,149700,1958,3,2,0,"916  WOODS LAKE DR"," MADISON","916  WOODS LAKE DR",MADISON,TN
26242,"042 03 0 023.00","SINGLE FAMILY","918  WOODS LAKE DR, MADISON",15-01-28,164900,20150130-0008884,No,"TORRES, ROBERTO RAMOS","918  WOODS LAKE DR, MADISON, TN",0.42,"GENERAL SERVICES DISTRICT",24500,102500,127000,1958,2,1,0,"918  WOODS LAKE DR"," MADISON","918  WOODS LAKE DR",MADISON,TN
26243,"042 03 0 023.00","SINGLE FAMILY","918  WOODS LAKE DR, MADISON",15-01-28,164900,20150130-0008883,No,"TORRES, ROBERTO RAMOS","918  WOODS LAKE DR, MADISON, TN",0.42,"GENERAL SERVICES DISTRICT",24500,102500,127000,1958,2,1,0,"918  WOODS LAKE DR"," MADISON","918  WOODS LAKE DR",MADISON,TN
22763,"042 03 0 026.00","SINGLE FAMILY","924  WOODS LAKE DR, MADISON",14-10-10,159900,20141017-0095922,No,"JARRETT, JASON","924  WOODS LAKE DR, MADISON, TN",0.45,"GENERAL SERVICES DISTRICT",24500,114000,138500,1958,3,2,0,"924  WOODS LAKE DR"," MADISON","924  WOODS LAKE DR",MADISON,TN
38116,"042 03 0 029.00","SINGLE FAMILY","930  WOODS LAKE DR, MADISON",15-09-18,180000,20150930-0099186,No,"BOWLIN, ROBERT","930  WOODS LAKE DR, MADISON, TN",0.51,"GENERAL SERVICES DISTRICT",26500,122700,167700,1959,3,2,0,"930  WOODS LAKE DR"," MADISON","930  WOODS LAKE DR",MADISON,TN
33066,"042 03 0 030.00","SINGLE FAMILY","1001  N GRAYCROFT AVE, MADISON",15-06-18,158000,20150622-0059708,No,"WINKLER, BENJAMIN MATTHEW & MEREDITH JOY","1001  N GRAYCROFT AVE, MADISON, TN",1.01,"GENERAL SERVICES DISTRICT",30200,100800,131000,1958,4,2,0,"1001  N GRAYCROFT AVE"," MADISON","1001  N GRAYCROFT AVE",MADISON,TN
22764,"042 03 0 038.00","SINGLE FAMILY","913  N GRAYCROFT AVE, MADISON",14-10-08,125000,20141010-0094205,No,"GREEN LEAF, LLC","913  N GRAYCROFT AVE, MADISON, TN",0.51,"GENERAL SERVICES DISTRICT",26500,85200,111700,1959,2,1,0,"913  N GRAYCROFT AVE"," MADISON","913  N GRAYCROFT AVE",MADISON,TN
50630,"042 03 0 040.00","SINGLE FAMILY","909 N GRAYCROFT  AVE, MADISON",16-06-30,221000,20160705-0068642,No,"BARKER, BRET C. & KATIE L.","909  N GRAYCROFT AVE, MADISON, TN",0.68,"GENERAL SERVICES DISTRICT",26500,101600,128100,1958,3,1,0,"909 N GRAYCROFT  AVE"," MADISON","909  N GRAYCROFT AVE",MADISON,TN
53168,"042 03 0 052.00","SINGLE FAMILY","908 N GRAYCROFT  AVE, MADISON",16-08-09,175000,20160810-0083115,No,"JOHNSON, MARGOT N.","908  N GRAYCROFT AVE, MADISON, TN",0.44,"GENERAL SERVICES DISTRICT",24500,99700,124200,1963,3,3,0,"908 N GRAYCROFT  AVE"," MADISON","908  N GRAYCROFT AVE",MADISON,TN
18408,"042 03 0 072.00",DUPLEX,"918 A  N GRAYCROFT AVE, MADISON",14-07-30,150000,20140731-0068248,No,"RICHARDS, PATRICIA A.","918 A N GRAYCROFT AVE, MADISON, TN",0.46,"GENERAL SERVICES DISTRICT",24500,83700,108200,1959,3,2,0,"918 A  N GRAYCROFT AVE"," MADISON","918 A N GRAYCROFT AVE",MADISON,TN
13386,"042 03 0 073.00",DUPLEX,"920  N GRAYCROFT AVE, MADISON",14-03-26,130000,20140401-0026802,No,"MONTELIER, DAMIAN MONTESLIER","920  N GRAYCROFT AVE, MADISON, TN",1.01,"GENERAL SERVICES DISTRICT",30200,91300,121500,1959,3,2,0,"920  N GRAYCROFT AVE"," MADISON","920  N GRAYCROFT AVE",MADISON,TN
29510,"042 03 0 075.00","SINGLE FAMILY","415  HAMBLEN DR, MADISON",15-04-30,190500,20150504-0040100,No,"STRONG, JACOB R. & DENNIS, MELANIE L.","415  HAMBLEN DR, MADISON, TN",0.98,"GENERAL SERVICES DISTRICT",28000,102400,174500,1958,3,1,1,"415  HAMBLEN DR"," MADISON","415  HAMBLEN DR",MADISON,TN
33067,"042 03 0 087.00","VACANT RESIDENTIAL LAND","707  E CAMPBELL RD, MADISON",15-06-29,36000,20150630-0062718,Yes,"ROBINSON, REMIRUS & SHARDAE","808  FALCON DR, MADISON, TN",1.03,"GENERAL SERVICES DISTRICT",35000,232100,267100,2016,3,2,1,"707  E CAMPBELL RD"," MADISON","808  FALCON DR",MADISON,TN
53169,"042 03 0 087.00","SINGLE FAMILY","808 FALCON  DR, MADISON",16-08-22,240000,20160824-0088827,No,"ROBINSON, REMIRUS & SHARDAE","808  FALCON DR, MADISON, TN",1.03,"GENERAL SERVICES DISTRICT",35000,232100,267100,2016,3,2,1,"808 FALCON  DR"," MADISON","808  FALCON DR",MADISON,TN
36542,"042 03 0 090.00","SINGLE FAMILY","701  E CAMPBELL RD, MADISON",15-08-03,113200,20150805-0077671,No,"GROVES, SOJOURNER X. & QUINTON","701  E CAMPBELL RD, MADISON, TN",1.73,"GENERAL SERVICES DISTRICT",40300,73000,119400,1940,3,1,0,"701  E CAMPBELL RD"," MADISON","701  E CAMPBELL RD",MADISON,TN
19843,"042 03 0 093.00","SINGLE FAMILY","100  GRAYCROFT CT, MADISON",14-08-15,173500,20140818-0074721,No,"PAGE, JOHN & CAROL","100  GRAYCROFT CT, MADISON, TN",0.91,"GENERAL SERVICES DISTRICT",35000,112800,147800,1960,3,2,0,"100  GRAYCROFT CT"," MADISON","100  GRAYCROFT CT",MADISON,TN
19844,"042 03 0 095.00","SINGLE FAMILY","808  N GRAYCROFT AVE, MADISON",14-08-06,230000,20140811-0071977,No,"SPIRES, GARY A. & CLAUDIA A.","808  N GRAYCROFT AVE, MADISON, TN",0.99,"GENERAL SERVICES DISTRICT",35000,161400,196400,1960,3,2,0,"808  N GRAYCROFT AVE"," MADISON","808  N GRAYCROFT AVE",MADISON,TN
26244,"042 03 0 107.00","SINGLE FAMILY","108  GRAYCROFT CT, MADISON",15-01-07,185000,20150109-0002445,No,"GUILLORY, LASHANDA S. & MACK R.","108  GRAYCROFT CT, MADISON, TN",0.91,"GENERAL SERVICES DISTRICT",35000,129800,164800,1964,3,2,0,"108  GRAYCROFT CT"," MADISON","108  GRAYCROFT CT",MADISON,TN
50631,"042 03 0 108.00","SINGLE FAMILY","110 GRAYCROFT  CT, MADISON",16-06-08,190000,20160617-0061778,No,"JACKSON, JOHN MARK & RUTH A.","110  GRAYCROFT CT, MADISON, TN",0.96,"GENERAL SERVICES DISTRICT",35000,104700,139700,1961,3,1,0,"110 GRAYCROFT  CT"," MADISON","110  GRAYCROFT CT",MADISON,TN
46926,"042 03 0 124.00","SINGLE FAMILY","509 E CAMPBELL RD, MADISON",16-04-29,215861,20160502-0042590,No,"WEEKS, BRADLEY RANDALL & LEDBETTER, NANCY ELLEN","509  E CAMPBELL RD, MADISON, TN",0.85,"GENERAL SERVICES DISTRICT",35000,132600,167600,1964,3,2,0,"509 E CAMPBELL RD"," MADISON","509  E CAMPBELL RD",MADISON,TN
41963,"042 04 0 004.00","SINGLE FAMILY","1011  PRIM DR, MADISON",15-12-29,149900,20151231-0131508,No,"MIRANDA, FERNANDO OLIVA & PEREZ, YAMILIN DIAZ","1011  PRIM DR, MADISON, TN",0.49,"GENERAL SERVICES DISTRICT",24500,80900,105400,1959,3,1,0,"1011  PRIM DR"," MADISON","1011  PRIM DR",MADISON,TN
19845,"042 04 0 015.00","SINGLE FAMILY","1007  HIGHLAND CIR, MADISON",14-08-22,142900,20140827-0078171,No,"GRUN, KATHLEEN","1007  HIGHLAND CIR, MADISON, TN",1.04,"GENERAL SERVICES DISTRICT",30200,86100,116300,1959,2,1,0,"1007  HIGHLAND CIR"," MADISON","1007  HIGHLAND CIR",MADISON,TN
38117,"042 04 0 023.00","SINGLE FAMILY","1037  HIGHLAND CIR, MADISON",15-09-30,75000,20151005-0101143,No,"WITTENBERG, CARL & MARIA","1037  HIGHLAND CIR, MADISON, TN",0.5,"GENERAL SERVICES DISTRICT",24500,44500,71900,1958,3,1,0,"1037  HIGHLAND CIR"," MADISON","1037  HIGHLAND CIR",MADISON,TN
46927,"042 04 0 032.00","SINGLE FAMILY","401  HAMBLEN DR, MADISON",16-04-15,162000,20160418-0036933,No,"TAYLOR, BLAKE & AMBER R","401  HAMBLEN DR, MADISON, TN",1.04,"GENERAL SERVICES DISTRICT",30200,83400,129800,1959,3,1,0,"401  HAMBLEN DR"," MADISON","401  HAMBLEN DR",MADISON,TN
40689,"042 04 0 038.00","SINGLE FAMILY","1006  HIGHLAND CIR, MADISON",15-11-09,117728,20151112-0115001,No,"ROSARIO, FELIX A. APONTE","1006  HIGHLAND CIR, MADISON, TN",0.99,"GENERAL SERVICES DISTRICT",28000,65700,93700,1959,2,1,0,"1006  HIGHLAND CIR"," MADISON","1006  HIGHLAND CIR",MADISON,TN
